,Time,Density,gasTemp,av,zeta,radfield,CH3OH,runName,N_CH3OH,Time_log,Density_log,gasTemp_log,av_log,zeta_log,radfield_log,CH3OH_log,cosmicRay,interstellarRad,iDens,fTemp,normalizedTime,normalizedTime_log
153,28100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.27958e-09,10.0_1000.0_100000000.0_50.0.dat,9.6896431232e+17,4.44870631990508,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.20206940240646,10.0,1000.0,100000000.0,50.0,0.0281,-1.5512936800949202
154,29100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.35781e-09,10.0_1000.0_100000000.0_50.0.dat,9.810355142400001e+17,4.463892988985907,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.196692454902612,10.0,1000.0,100000000.0,50.0,0.0291,-1.5361070110140926
155,30100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.4315e-09,10.0_1000.0_100000000.0_50.0.dat,9.92406176e+17,4.478566495593843,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.191687726026007,10.0,1000.0,100000000.0,50.0,0.0301,-1.5214335044061567
156,31100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.50116e-09,10.0_1000.0_100000000.0_50.0.dat,1.0031549926400001e+18,4.492760389026838,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.187009145410753,10.0,1000.0,100000000.0,50.0,0.0311,-1.5072396109731625
157,32100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.56706e-09,10.0_1000.0_100000000.0_50.0.dat,1.01332362624e+18,4.506505032404872,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.182629015759021,10.0,1000.0,100000000.0,50.0,0.0321,-1.4934949675951281
158,33100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.62943e-09,10.0_1000.0_100000000.0_50.0.dat,1.02294756672e+18,4.519827993775719,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.17852381073497,10.0,1000.0,100000000.0,50.0,0.0331,-1.4801720062242814
159,34100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.68851e-09,10.0_1000.0_100000000.0_50.0.dat,1.03206384704e+18,4.532754378992498,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.174670619279981,10.0,1000.0,100000000.0,50.0,0.0341,-1.4672456210075022
160,35100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.7445e-09,10.0_1000.0_100000000.0_50.0.dat,1.040703328e+18,4.545307116465824,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.171050240994271,10.0,1000.0,100000000.0,50.0,0.0351,-1.454692883534176
161,36100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.79765e-09,10.0_1000.0_100000000.0_50.0.dat,1.0489045856000001e+18,4.557507201905658,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.167641200297501,10.0,1000.0,100000000.0,50.0,0.0361,-1.442492798094342
162,37100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.84815e-09,10.0_1000.0_100000000.0_50.0.dat,1.0566969376000001e+18,4.569373909615046,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.164426735559461,10.0,1000.0,100000000.0,50.0,0.0371,-1.4306260903849541
163,38100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.89623e-09,10.0_1000.0_100000000.0_50.0.dat,1.0641158739199999e+18,4.580924975675619,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.161388262545131,10.0,1000.0,100000000.0,50.0,0.0381,-1.4190750243243806
164,39100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.94208e-09,10.0_1000.0_100000000.0_50.0.dat,1.07119071232e+18,4.592176757395867,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.158510385859312,10.0,1000.0,100000000.0,50.0,0.0391,-1.4078232426041333
165,40100.0,100000000.0,50.0,96440.0,10.0,1000.0,6.98589e-09,10.0_1000.0_100000000.0_50.0.dat,1.0779507705600001e+18,4.603144372620182,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.15577825705639,10.0,1000.0,100000000.0,50.0,0.0401,-1.3968556273798178
166,41100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.02784e-09,10.0_1000.0_100000000.0_50.0.dat,1.08442382336e+18,4.613841821876069,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.153178134471576,10.0,1000.0,100000000.0,50.0,0.0411,-1.3861581781239307
167,42100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.06808e-09,10.0_1000.0_100000000.0_50.0.dat,1.0906330163199999e+18,4.624282095835668,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.150698543579262,10.0,1000.0,100000000.0,50.0,0.0421,-1.3757179041643317
168,43100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.10676e-09,10.0_1000.0_100000000.0_50.0.dat,1.09660149504e+18,4.6344772701607315,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.148328350722707,10.0,1000.0,100000000.0,50.0,0.0431,-1.3655227298392685
169,44100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.14404e-09,10.0_1000.0_100000000.0_50.0.dat,1.10235394816e+18,4.644438589467838,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.146056122466284,10.0,1000.0,100000000.0,50.0,0.0441,-1.3555614105321614
170,45100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.18004e-09,10.0_1000.0_100000000.0_50.0.dat,1.10790889216e+18,4.654176541877961,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.143873136296573,10.0,1000.0,100000000.0,50.0,0.0451,-1.3458234581220394
171,46100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.21487e-09,10.0_1000.0_100000000.0_50.0.dat,1.11328330048e+18,4.663700925389648,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.141771489766784,10.0,1000.0,100000000.0,50.0,0.0461,-1.3362990746103518
172,47100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.24865e-09,10.0_1000.0_100000000.0_50.0.dat,1.1184956896000001e+18,4.673020907128896,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.139742869586755,10.0,1000.0,100000000.0,50.0,0.0471,-1.3269790928711038
173,48100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.28149e-09,10.0_1000.0_100000000.0_50.0.dat,1.12356303296e+18,4.682145076373832,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.137779742587222,10.0,1000.0,100000000.0,50.0,0.0481,-1.3178549236261683
174,49100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.31348e-09,10.0_1000.0_100000000.0_50.0.dat,1.1284992179199999e+18,4.691081492122969,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.135875921925093,10.0,1000.0,100000000.0,50.0,0.0491,-1.3089185078770316
175,50100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.34471e-09,10.0_1000.0_100000000.0_50.0.dat,1.13331813184e+18,4.699837725867246,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.134025347305467,10.0,1000.0,100000000.0,50.0,0.0501,-1.3001622741327543
176,51100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.37526e-09,10.0_1000.0_100000000.0_50.0.dat,1.13803211904e+18,4.708420900134713,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.13222266489896,10.0,1000.0,100000000.0,50.0,0.0511,-1.2915790998652872
177,52100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.40521e-09,10.0_1000.0_100000000.0_50.0.dat,1.1426535238399999e+18,4.716837723299524,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.130462621066066,10.0,1000.0,100000000.0,50.0,0.0521,-1.2831622767004756
178,53100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.43462e-09,10.0_1000.0_100000000.0_50.0.dat,1.1471916044799999e+18,4.725094521081469,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.128741224333773,10.0,1000.0,100000000.0,50.0,0.0531,-1.274905478918531
179,54100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.46357e-09,10.0_1000.0_100000000.0_50.0.dat,1.15165870528e+18,4.733197265106569,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.127053389626862,10.0,1000.0,100000000.0,50.0,0.0541,-1.2668027348934305
180,55100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.49212e-09,10.0_1000.0_100000000.0_50.0.dat,1.1560640844800003e+18,4.741151598851785,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.125395275220924,10.0,1000.0,100000000.0,50.0,0.0551,-1.2588484011482148
181,56100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.52032e-09,10.0_1000.0_100000000.0_50.0.dat,1.16041545728e+18,4.748962861256161,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.1237636791853,10.0,1000.0,100000000.0,50.0,0.0561,-1.2510371387438386
182,57100.0,100000000.0,50.0,96440.0,10.0,1000.0,7.54822e-09,10.0_1000.0_100000000.0_50.0.dat,1.16472053888e+18,4.756636108245848,8.0,1.6989700043360187,4.984257201705416,1.0,3.0,-8.122155450399841,10.0,1000.0,100000000.0,50.0,0.0571,-1.2433638917541519
